tipo_imovel,metragem,quartos,banheiros,suites,preco_anuncio,latitude,longitude,portaria_24h_normalizado,vista_mar_normalizado,condominio_fechado_normalizado,piscina_normalizado,deck_normalizado,varanda_normalizado,varanda_gourmet_normalizado,academia_normalizado,salao_festas_normalizado,salao_jogos_normalizado,quadra_normalizado,playground_normalizado,brinquedoteca_normalizado,coworking_normalizado,pet_place_normalizado,elevador_normalizado,nascente_normalizado,andar_alto_normalizado,mobiliado_normalizado,reformado_normalizado,frente_mar_normalizado,vista_livre_normalizado,tipo_anuncio_normalizado,anuncio_criado,nota_media
Apartamento,60.0,2.0,3.0,1.0,740.000,-3.742,-38.504,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,normal,2026-05-28,0.0
Apartamento,44.0,2.0,1.0,,38.000,-3.816497,-38.580638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,repasse,2025-08-23,0.0
Apartamento,40.0,2.0,1.0,0.0,249.000,-3.827082,-38.47112,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-11,0.0
Lote/Terreno,200.0,,,,337.000,-3.824616,-38.554688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-05-15,0.0
Casa,260.0,3.0,6.0,3.0,1.100.000,-3.786011,-38.462313,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-03-11,0.0
Apartamento,60.0,3.0,1.0,1.0,360.000,-3.812409,-38.553204,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,normal,2026-06-08,0.0
Apartamento,116.0,3.0,4.0,3.0,1.360.000,-3.751356,-38.460031,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-05-31,0.0
Apartamento,71.0,2.0,2.0,1.0,425.000,-3.759756,-38.490292,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-26,0.0
Apartamento,400.0,2.0,1.0,,1.350.000,-3.817,-38.453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-04-08,0.0
Lote/Terreno,1050.0,,,,4.000.000,-3.807803,-38.461266,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-08,0.0
Apartamento,145.0,3.0,3.0,2.0,1.680.000,-3.741,-38.497,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,normal,2024-10-03,0.0
Apartamento,177.09,4.0,4.0,4.0,2.450.000,-3.759,-38.484,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,normal,2026-04-01,0.0
Apartamento,69.24,3.0,2.0,1.0,610.000,-3.739,-38.48,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,normal,2025-11-18,0.0
Apartamento,126.0,3.0,4.0,3.0,1.800.000,-3.736319,-38.494414,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,normal,2026-06-05,0.0
Apartamento,44.0,2.0,1.0,,200.000,-3.829138,-38.565621,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,leilão,2025-09-30,0.0
Apartamento,65.0,3.0,2.0,1.0,660.000,-3.760851,-38.441938,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,repasse,2026-01-30,0.0
Apartamento,71.6,3.0,2.0,1.0,643.545,-3.775,-38.484,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,normal,2026-02-10,0.0
Apartamento,106.0,3.0,4.0,2.0,780.000,-3.72883,-38.48721,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-06-07,0.0
Apartamento,248.14,4.0,5.0,4.0,3.700.000,-3.767253,-38.485518,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,normal,2022-02-04,0.0
Apartamento,44.0,2.0,1.0,,220.000,-3.809,-38.549582,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,leilão,2025-10-12,0.0
Lote/Terreno,300.0,,,0.0,180.000,-3.714897,-38.603748,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-08-15,0.0
Apartamento,91.0,3.0,3.0,2.0,860.000,-3.787938,-38.478678,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,normal,2026-05-28,0.0
Casa,115.0,3.0,2.0,1.0,520.000,-3.770854,-38.474641,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2022-08-17,0.0
Casa,200.0,4.0,4.0,3.0,1.300.000,-3.770917,-38.576168,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-03-10,0.0
Casa,260.0,4.0,4.0,4.0,815.000,-3.789308,-38.466016,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-03-05,0.0
Casa,175.0,5.0,5.0,5.0,800.000,-3.801246,-38.496163,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-01-20,0.0
Apartamento,119.0,3.0,3.0,3.0,1.390.000,-3.742545,-38.483514,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-10-07,0.0
Apartamento,112.0,3.0,4.0,3.0,600.000,-3.734204,-38.520177,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,normal,2026-01-30,0.0
Apartamento,94.0,3.0,3.0,2.0,960.000,-3.724,-38.566,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-06-01,0.0
Sobrado,161.0,4.0,4.0,4.0,603.000,-3.78978,-38.502033,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-11-18,0.0
Apartamento,93.75,3.0,3.0,3.0,1.102.400,-3.734565,-38.514595,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,normal,2023-04-08,0.0
Apartamento,192.0,4.0,6.0,4.0,1.750.000,-3.729,-38.507,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,normal,2024-10-26,0.0
Apartamento,66.87,3.0,2.0,1.0,420.000,-3.772,-38.485,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,normal,2025-06-11,0.0
Apartamento,46.0,2.0,1.0,1.0,450.000,,,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,normal,2026-03-06,0.0
Lote/Terreno,200.0,,,,464.000,-3.823675,-38.548871,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2024-12-21,0.0
Apartamento,61.0,2.0,2.0,1.0,560.000,-3.734,-38.469,True,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,normal,2025-08-08,0.0
Apartamento,142.0,3.0,4.0,3.0,1.599.000,-3.77859,-38.483293,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,normal,2026-04-28,0.0
Lote/Terreno,406.0,,,,432.481,-3.800523,-38.565803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,leilão,2025-12-25,0.0
Apartamento,51.0,2.0,2.0,1.0,260.000,,,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,normal,2026-04-27,0.0
Apartamento,95.13,3.0,4.0,2.0,1.769.000,-3.746561,-38.494008,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,repasse,2024-09-10,0.0
Apartamento,57.78,2.0,2.0,1.0,563.453,-3.784,-38.488,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,normal,2024-09-13,0.0
Apartamento,45.0,2.0,1.0,0.0,45.000,-3.823948,-38.587872,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,repasse,2026-02-08,0.0
Lote/Terreno,355.9,,,0.0,250.000,-3.811942,-38.579784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-04-27,0.0
Casa de condomínio,84.16,2.0,2.0,1.0,497.000,-3.817,-38.479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-27,0.0
Apartamento,125.0,3.0,4.0,3.0,699.000,-3.740352,-38.492983,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-08,0.0
Lote/Terreno,200.0,,,,455.000,-3.83997,-38.556139,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2023-05-11,0.0
Apartamento,75.0,3.0,3.0,3.0,720.000,-3.808634,-38.497332,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,normal,2026-06-08,0.0
Apartamento,52.0,2.0,2.0,1.0,522.000,,,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,normal,2026-05-16,0.0
Casa,488.0,7.0,9.0,7.0,1.590.000,-3.791371,-38.48822,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-10-21,0.0
Apartamento,91.0,3.0,3.0,2.0,900.000,-3.787938,-38.478678,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-09,0.0
Prédio/Edifício inteiro,204.0,2.0,1.0,,420.000,-3.763582,-38.544578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-05-16,0.0
Apartamento,44.0,2.0,1.0,0.0,129.000,-3.798569,-38.600443,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2024-09-30,0.0
Apartamento,70.0,2.0,2.0,,2.100.000,-3.722713,-38.508222,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,normal,2026-06-05,0.0
Apartamento,156.22,4.0,4.0,2.0,480.000,-3.730104,-38.461631,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2023-10-19,0.0
Apartamento,81.0,3.0,3.0,3.0,690.000,-3.762149,-38.478696,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,normal,2026-03-09,0.0
Lote/Terreno,457.5,,,,550.000,-3.78379,-38.490045,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2025-02-21,0.0
Apartamento,49.0,2.0,2.0,1.0,430.000,,,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,normal,2026-01-30,0.0
Apartamento,44.0,2.0,1.0,,220.000,-3.779976,-38.545746,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,leilão,2026-01-11,0.0
Apartamento,32.0,2.0,2.0,1.0,765.000,-3.727243,-38.493157,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,repasse,2025-08-24,0.0
Apartamento,62.0,2.0,2.0,1.0,580.000,,,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,normal,2026-02-09,0.0
Apartamento,91.75,3.0,3.0,3.0,895.000,-3.787,-38.478,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,normal,2026-05-27,0.0
Casa,86.0,3.0,4.0,3.0,567.000,-3.798864,-38.566089,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,134.0,3.0,4.0,3.0,1.399.000,-3.771573,-38.48606,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,normal,2026-01-16,0.0
Apartamento,82.0,3.0,3.0,3.0,850.000,-3.766319,-38.495293,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-08,0.0
Apartamento,80.0,2.0,3.0,2.0,749.000,-3.746082,-38.47104,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,123.0,3.0,3.0,3.0,998.000,-3.773,-38.491,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,normal,2026-03-30,0.0
Lote/Terreno,200.0,,,,380.000,-3.839354,-38.557976,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2023-03-07,0.0
Apartamento,91.75,3.0,3.0,2.0,939.000,-3.787938,-38.478678,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,normal,2025-09-16,0.0
Casa de condomínio,128.0,3.0,2.0,3.0,410.000,-3.826,-38.473,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-09-09,0.0
Apartamento,58.0,2.0,1.0,1.0,350.000,-3.810061,-38.521455,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,normal,2026-02-02,0.0
Apartamento,104.0,2.0,4.0,3.0,830.000,-3.779,-38.497,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-03-31,0.0
Apartamento,44.11,2.0,1.0,0.0,199.900,-3.828224,-38.564785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-10,0.0
Lote/Terreno,200.0,,,,463.000,-3.824694,-38.551263,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2023-04-15,0.0
Apartamento,60.62,3.0,2.0,1.0,502.595,-3.750847,-38.44866,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,normal,2024-11-28,0.0
Casa,240.0,6.0,6.0,6.0,700.000,-3.790605,-38.460583,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-10-02,0.0
Apartamento,52.0,2.0,2.0,2.0,735.000,-3.735558,-38.504895,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,normal,2023-10-05,0.0
Apartamento,106.0,3.0,4.0,3.0,850.000,-3.771882,-38.492576,True,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,normal,2026-06-03,0.0
Apartamento,75.23,2.0,3.0,1.0,630.000,-3.734417,-38.469219,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,normal,2026-03-26,0.0
