tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,latitude,longitude,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado
casa,Fortaleza,Prefeito José Walter,80.0,2.0,2.0,2.0,0.0,1.0,245000.0,-3.836311,-38.552558,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Caucaia,Prefeito José Walter,83.0,2.0,2.0,1.0,0.0,2.0,250000.0,-3.8259,-38.61137,False,False,False,True,True,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,309.0,3.0,4.0,3.0,0.0,10.0,2000000.0,-3.791909,-38.464436,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Prefeito José Walter,59.0,2.0,2.0,1.0,0.0,2.0,290000.0,-3.823,-38.557,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,José de Alencar,120.0,3.0,3.0,3.0,0.0,2.0,659000.0,-3.816854,-38.477093,False,False,True,True,False,False,False,True,False,False,True,CE,apartamento_padrao
casa,Fortaleza,Cidade dos Funcionários,238.0,5.0,5.0,4.0,0.0,3.0,658000.0,-3.791806,-38.501429,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cambeba,230.0,4.0,4.0,3.0,0.0,4.0,800000.0,-3.800737,-38.482679,False,False,True,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Montese,327.0,3.0,3.0,2.0,0.0,2.0,590000.0,-3.765693,-38.558388,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Tauape,185.0,3.0,3.0,2.0,0.0,3.0,455000.0,-3.757818,-38.505488,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Jacarecanga,244.0,3.0,2.0,1.0,0.0,2.0,375000.0,-3.724377,-38.548165,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,José de Alencar,165.0,6.0,7.0,6.0,0.0,9.0,920000.0,-3.802,-38.473,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,156.0,3.0,3.0,2.0,0.0,3.0,330000.0,-3.831017,-38.463431,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,247.0,6.0,5.0,5.0,0.0,2.0,850000.0,-3.791828,-38.478033,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Messejana,194.0,5.0,4.0,3.0,0.0,2.0,290000.0,-3.826413,-38.48662,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,150.0,4.0,5.0,4.0,0.0,2.0,640000.0,-3.788169,-38.458761,False,False,False,False,False,True,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,143.0,5.0,3.0,3.0,2.0,3.0,649000.0,-3.799211,-38.47588,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Centro,148.0,3.0,2.0,1.0,0.0,0.0,290000.0,-3.726212,-38.536756,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Pedras,116.0,3.0,3.0,1.0,0.0,2.0,360000.0,-3.873815,-38.507397,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Jangurussu,300.0,5.0,3.0,3.0,0.0,8.0,500000.0,-3.838,-38.515,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,180.0,5.0,5.0,3.0,0.0,3.0,649000.0,-3.799,-38.475,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,198.0,3.0,3.0,3.0,0.0,2.0,470000.0,-3.807,-38.451,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,130.0,3.0,3.0,2.0,0.0,4.0,450000.0,-3.824401,-38.57983,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,206.0,4.0,9.0,4.0,0.0,2.0,779000.0,-3.771862,-38.495218,False,False,False,False,False,False,False,True,False,False,True,CE,casa_padrao
casa,Fortaleza,Tauape,168.0,3.0,2.0,2.0,0.0,1.0,330000.0,-3.755,-38.509,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,De Lourdes,736.0,5.0,8.0,5.0,2.0,7.0,3900000.0,-3.742796,-38.463574,False,False,False,True,True,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,180.0,3.0,5.0,3.0,0.0,3.0,685000.0,-3.798466,-38.490283,False,False,True,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,135.0,4.0,4.0,4.0,1.0,3.0,640000.0,-3.735727,-38.574978,False,False,False,False,False,False,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Parque Manibura,333.0,3.0,3.0,3.0,0.0,4.0,840000.0,-3.791,-38.49,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Jardim Cearense,166.0,4.0,3.0,2.0,0.0,4.0,650000.0,-3.804,-38.566,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,74.0,2.0,2.0,1.0,0.0,2.0,279000.0,-3.810492,-38.570266,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,150.0,4.0,4.0,4.0,0.0,2.0,715000.0,-3.78503,-38.461211,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Itaperi,324.0,4.0,3.0,2.0,0.0,4.0,690000.0,-3.785966,-38.554945,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parangaba,156.0,4.0,3.0,2.0,0.0,5.0,700000.0,-3.768,-38.56,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,340.0,6.0,7.0,4.0,0.0,7.0,1400000.0,-3.793,-38.502,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Padre Andrade,250.0,2.0,2.0,1.0,0.0,4.0,600000.0,-3.733288,-38.578961,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,214.0,4.0,4.0,4.0,0.0,2.0,600000.0,-3.825869,-38.467679,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Papicu,372.0,2.0,3.0,2.0,0.0,3.0,740000.0,-3.742,-38.474,False,False,False,False,False,False,True,True,False,False,True,CE,casa_padrao
casa,Fortaleza,José de Alencar,170.0,3.0,4.0,3.0,0.0,3.0,700000.0,-3.799118,-38.477354,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,280.0,5.0,5.0,5.0,0.0,3.0,1050000.0,-3.788,-38.492,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Fátima,183.0,5.0,3.0,2.0,0.0,2.0,800000.0,-3.751231,-38.523967,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,150.0,4.0,5.0,4.0,0.0,4.0,650000.0,-3.777759,-38.490648,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parquelândia,240.0,3.0,1.0,1.0,0.0,2.0,690000.0,-3.738824,-38.566947,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Dois Irmãos,90.0,2.0,2.0,1.0,0.0,3.0,249000.0,-3.79638,-38.614055,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,São Bento,96.0,3.0,3.0,2.0,0.0,3.0,335000.0,-3.825,-38.52,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Curió,168.0,4.0,4.0,3.0,0.0,4.0,350000.0,-3.823,-38.477,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,249.0,3.0,5.0,3.0,0.0,3.0,1950000.0,-3.804906,-38.477538,True,False,True,True,True,False,False,False,False,False,True,CE,apartamento_padrao
casa,Fortaleza,Montese,270.0,3.0,3.0,1.0,0.0,2.0,650000.0,-3.767,-38.542,False,False,False,True,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Pedras,251.0,4.0,5.0,4.0,0.0,4.0,1650000.0,-3.873815,-38.507397,False,False,False,True,False,False,False,True,False,False,True,CE,apartamento_padrao
casa,Fortaleza,Maraponga,109.0,3.0,3.0,1.0,0.0,6.0,430000.0,-3.793538,-38.566379,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Dionísio Torres,363.0,5.0,6.0,4.0,0.0,4.0,1400000.0,-3.745747,-38.505663,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Boa Vista/Castelão,140.0,2.0,3.0,2.0,0.0,6.0,550000.0,-3.803942,-38.52068,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,José de Alencar,220.0,3.0,3.0,3.0,0.0,2.0,500000.0,-3.810357,-38.473578,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Genibaú,54.0,1.0,1.0,1.0,0.0,0.0,95000.0,-3.76,-38.598,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mucuripe,130.0,3.0,1.0,1.0,0.0,3.0,640000.0,-3.73,-38.482,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Jangurussu,80.0,2.0,1.0,1.0,0.0,3.0,170000.0,-3.760773,-38.605239,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Jardim das Oliveiras,179.0,3.0,4.0,3.0,1.0,3.0,750000.0,-3.783154,-38.498967,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Prefeito José Walter,66.0,3.0,3.0,3.0,0.0,2.0,350000.0,-3.832492,-38.552985,True,False,True,True,True,False,True,False,True,False,True,CE,apartamento_padrao
casa,Fortaleza,São Bento,144.0,4.0,5.0,4.0,0.0,3.0,385000.0,-3.857133,-38.486171,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Cidade dos Funcionários,228.0,6.0,6.0,5.0,0.0,7.0,600000.0,-3.800271,-38.499145,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parreão,495.0,3.0,2.0,1.0,0.0,6.0,975000.0,-3.760831,-38.535441,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Dois Irmãos,170.0,3.0,3.0,2.0,0.0,4.0,400000.0,-3.796742,-38.550783,False,False,False,True,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Siqueira,90.0,3.0,2.0,1.0,0.0,3.0,84900.0,-3.807363,-38.625919,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,São Bento,88.0,3.0,3.0,3.0,0.0,2.0,390000.0,-3.856667,-38.483088,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Santa Maria,70.0,3.0,3.0,2.0,1.0,2.0,229000.0,-3.849781,-38.499631,True,False,False,True,True,False,False,False,True,False,False,CE,casa_padrao
casa,Fortaleza,Coaçu,96.0,3.0,3.0,2.0,0.0,3.0,335000.0,-3.825,-38.52,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,120.0,3.0,3.0,2.0,0.0,3.0,650000.0,-3.811871,-38.57467,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,José de Alencar,200.0,3.0,4.0,1.0,2.0,3.0,950000.0,-3.805,-38.477,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Tauape,103.0,3.0,2.0,1.0,0.0,1.0,295000.0,-3.756512,-38.508043,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,300.0,4.0,5.0,4.0,0.0,3.0,690000.0,-3.797,-38.495,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Monte Castelo,283.0,6.0,9.0,4.0,0.0,2.0,600000.0,-3.73041,-38.552917,False,False,False,False,False,False,False,True,False,False,True,CE,casa_padrao
casa,Fortaleza,Passaré,150.0,4.0,3.0,3.0,0.0,2.0,480000.0,-3.811,-38.537,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,550.0,3.0,3.0,2.0,0.0,2.0,380000.0,-3.827022,-38.578447,False,False,False,False,False,True,True,True,False,False,True,CE,casa_padrao
casa,Fortaleza,José de Alencar,179.0,4.0,4.0,4.0,0.0,5.0,525000.0,-3.798244,-38.472846,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Dois Irmãos,200.0,2.0,3.0,1.0,0.0,4.0,550000.0,-3.819,-38.556,False,False,False,True,True,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Prefeito José Walter,60.0,2.0,2.0,1.0,0.0,2.0,250000.0,-3.829631,-38.536551,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Pedras,118.0,3.0,3.0,3.0,0.0,3.0,300000.0,-3.873815,-38.507397,False,False,False,False,True,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,128.0,3.0,3.0,1.0,0.0,4.0,600000.0,-3.796097,-38.474058,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,207.0,3.0,3.0,2.0,0.0,3.0,250000.0,-3.826102,-38.464521,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Cais do Porto,114.0,3.0,4.0,2.0,0.0,5.0,690000.0,-3.709,-38.465,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,212.0,4.0,4.0,3.0,0.0,3.0,580000.0,-3.808,-38.459,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,368.0,4.0,7.0,4.0,2.0,5.0,599000.0,-3.788082,-38.467,True,False,True,True,True,False,True,False,True,False,False,CE,apartamento_padrao
casa,Fortaleza,Siqueira,130.0,2.0,2.0,1.0,0.0,2.0,75000.0,-3.802306,-38.625485,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,90.0,3.0,3.0,1.0,0.0,2.0,210000.0,-3.78408,-38.462819,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,120.0,4.0,3.0,2.0,0.0,2.0,449000.0,-3.809395,-38.559787,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Fátima,296.0,4.0,3.0,2.0,0.0,3.0,1400000.0,-3.754,-38.527,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,112.0,3.0,4.0,3.0,0.0,2.0,429000.0,-3.824411,-38.473364,False,False,True,True,True,False,True,False,True,False,False,CE,apartamento_padrao
casa,Fortaleza,Maraponga,145.0,3.0,3.0,2.0,0.0,2.0,350000.0,-3.790614,-38.563853,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Manibura,445.0,5.0,8.0,5.0,0.0,5.0,3400000.0,-3.791339,-38.484602,False,False,False,True,True,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Rodolfo Teófilo,198.0,6.0,4.0,2.0,0.0,1.0,480000.0,-3.741,-38.546,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,450.0,3.0,5.0,3.0,0.0,3.0,980000.0,-3.789936,-38.49998,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,143.0,5.0,3.0,2.0,0.0,3.0,670000.0,-3.798907,-38.474952,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,180.0,4.0,5.0,4.0,0.0,3.0,640000.0,-3.791,-38.465,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,123.0,3.0,4.0,3.0,0.0,3.0,599900.0,-3.786804,-38.469428,False,True,False,False,False,True,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,270.0,4.0,6.0,4.0,0.0,5.0,399000.0,-3.794026,-38.473102,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Bom Futuro,87.0,4.0,3.0,2.0,0.0,2.0,349000.0,-3.758,-38.548,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Coaçu,70.0,2.0,3.0,2.0,0.0,2.0,300000.0,-3.843626,-38.474653,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Montese,135.0,3.0,2.0,2.0,0.0,3.0,700000.0,-3.768927,-38.544692,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,160.0,4.0,5.0,4.0,0.0,4.0,650000.0,-3.788,-38.494,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,160.0,4.0,4.0,4.0,0.0,3.0,815000.0,-3.789308,-38.466016,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,199.0,4.0,5.0,4.0,0.0,3.0,830000.0,-3.7848,-38.455968,False,False,False,True,True,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Passaré,150.0,2.0,2.0,1.0,0.0,2.0,220000.0,-3.813,-38.54,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Santa Maria,106.0,3.0,3.0,2.0,0.0,2.0,349000.0,-3.854,-38.502,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,245.0,3.0,5.0,3.0,0.0,4.0,680000.0,-3.793,-38.492,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Rachel de Queiroz,186.0,3.0,5.0,3.0,0.0,1.0,630000.0,-3.792,-38.559,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,167.0,4.0,5.0,4.0,0.0,2.0,650000.0,-3.78647,-38.493702,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,300.0,4.0,5.0,4.0,0.0,4.0,950000.0,-3.790508,-38.458112,True,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,540.0,4.0,7.0,4.0,0.0,6.0,2550000.0,-3.777,-38.49,False,False,False,True,True,False,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Prefeito José Walter,157.0,2.0,2.0,1.0,0.0,4.0,400000.0,-3.838641,-38.562464,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,190.0,3.0,3.0,1.0,0.0,2.0,429000.0,-3.824534,-38.561506,False,False,False,False,False,False,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Parque Santa Maria,60.0,3.0,3.0,2.0,0.0,2.0,310000.0,-3.850174,-38.499986,False,False,False,True,True,False,False,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Siqueira,50.0,2.0,2.0,1.0,0.0,1.0,183000.0,-3.813,-38.613,True,False,True,True,True,False,False,False,True,False,False,CE,casa_padrao
casa,Fortaleza,Damas,211.0,3.0,3.0,3.0,0.0,2.0,600000.0,-3.748,-38.543,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Pedras,132.0,3.0,3.0,3.0,0.0,2.0,495000.0,-3.873815,-38.507397,False,False,True,False,False,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Pici,452.0,3.0,3.0,1.0,0.0,3.0,815000.0,-3.742642,-38.565475,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Dois Irmãos,60.0,2.0,2.0,1.0,0.0,2.0,225000.0,-3.80317,-38.545113,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parangaba,84.0,4.0,3.0,1.0,0.0,4.0,480000.0,-3.780602,-38.564177,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Antônio Bezerra,92.0,3.0,2.0,1.0,0.0,1.0,198000.0,-3.745387,-38.595191,False,False,False,False,False,False,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Centro,530.0,9.0,3.0,2.0,0.0,3.0,940000.0,-3.736343,-38.525158,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Curió,180.0,2.0,3.0,1.0,0.0,2.0,370000.0,-3.823476,-38.47613,False,False,False,True,False,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,130.0,4.0,3.0,2.0,0.0,4.0,370000.0,-3.790173,-38.493343,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Dois Irmãos,144.0,4.0,4.0,4.0,0.0,3.0,750000.0,-3.799,-38.548,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Montese,227.0,2.0,2.0,1.0,0.0,2.0,950000.0,-3.76377,-38.544716,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Coaçu,150.0,3.0,3.0,2.0,0.0,3.0,590000.0,-3.838383,-38.48176,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,São Bento,120.0,3.0,2.0,1.0,0.0,3.0,369000.0,-3.862407,-38.495561,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
